"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","diagnosis.time","toxo.status"
"233",2892,"t21742",3,FALSE,FALSE,"jj","00-jan-00",1,"dist",NA,0,FALSE,NA,"""practically runs over lion and freaks out","talek","o",2000-01-24,"18:52:00","18:57:00",2000,1,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-29,"dead",NA,1992-09-15,NA,"talek",1993-08-06,NA,NA,88.3,"adult","low","low","positive",1993-08-12,10.9,"cub","after","1"
"234",2901,"t17789",3,TRUE,FALSE,"who","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"f","r","bsh","zip","0","1",NA,NA,NA,2006-12-21,NA,NA,1991-07-07,NA,"talek",1992-05-22,NA,NA,93.4,"adult","low","low","negative",1991-11-27,4.7,"cub","after","0"
"235",2902,"t17789",3,TRUE,FALSE,"dna","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"m","r","gil",NA,"1","1",1997-06-14,NA,NA,NA,NA,NA,1996-12-23,NA,"talek",1997-07-24,NA,NA,27.9,"adult","low","low","negative",1997-11-07,10.5,"cub","after","0"
"236",2903,"t17789",3,TRUE,FALSE,"darw","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"m","r","jb","fa","0",NA,1996-12-24,NA,NA,2002-07-05,"dls",NA,1996-07-01,NA,"talek",1997-06-01,NA,NA,33.6,"adult","low","low","positive",1997-06-11,11.3,"cub","after","1"
"237",2905,"t17789",3,TRUE,FALSE,"bos","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1997-01-22,NA,"adult","after","1"
"238",2906,"t17789",3,TRUE,FALSE,"linc","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"m","r","nav","mike","1","1",1997-06-29,NA,NA,NA,NA,NA,1996-10-23,NA,"talek",1997-11-10,NA,NA,29.9,"adult","low","low","negative",1997-06-30,8.2,"cub","after","0"
"239",2907,"t17789",3,TRUE,FALSE,"nod","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"m","r","ua","mike","1","2",1997-05-25,NA,NA,NA,NA,NA,1996-10-13,NA,"talek",1997-10-21,NA,NA,30.2,"adult","low","low","negative",1997-06-11,7.9,"cub","after","0"
"240",2910,"t17789",3,TRUE,FALSE,"bsh","00-jan-00",1,"mob","lion",80,FALSE,NA,"brt app","talek","c",1999-04-20,"17:46:00","18:26:00",1999,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,195.6,"adult","low","low","positive",1994-05-02,136,"adult","after","1"
"241",2922,"t17789",3,TRUE,FALSE,"sein","00-jan-00",1,"dist",NA,1,FALSE,NA,"""by""","talek","c",1999-04-20,"17:46:00","18:26:00",1999,4,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-03-09,"dead","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,48.9,"adult","low","low","positive",1997-07-16,27.8,"adult","after","1"
"242",2923,"t17789",3,TRUE,FALSE,"mrph","00-jan-00",1,"dist",NA,1,FALSE,NA,"""by""","talek","c",1999-04-20,"17:46:00","18:26:00",1999,4,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,33.8,"adult","low","low","positive",1997-06-07,11.4,"cub","after","1"
"243",2924,"t15821",3,FALSE,FALSE,"who","00-jan-00",1,"dist",NA,20,FALSE,NA,"1 lion","talek","o",1998-11-24,"06:52:00","06:58:00",1998,2,"f","r","bsh","zip","0","1",NA,NA,NA,2006-12-21,NA,NA,1991-07-07,NA,"talek",1992-05-22,NA,NA,88.6,"adult","low","low","negative",1991-11-27,4.7,"cub","after","0"
"244",2925,"t15821",3,FALSE,FALSE,"kip","00-jan-00",1,"dist",NA,40,FALSE,NA,"1 lion","talek","o",1998-11-24,"06:52:00","06:58:00",1998,2,"f","r","who","fn","1","1",1994-08-23,NA,NA,2000-09-26,"dls","inferred dead",1993-12-10,NA,"talek",1994-09-10,NA,NA,59.5,"adult","low","low","positive",1994-12-18,12.3,"subadult","after","1"
"245",2928,"t15103.1",3,FALSE,FALSE,"kip","00-jan-00",1,"bo",NA,1,FALSE,NA,"in response to lion app chased them","talek","o",1998-07-12,"18:41:00","19:08:00",1998,3,"f","r","who","fn","1","1",1994-08-23,NA,NA,2000-09-26,"dls","inferred dead",1993-12-10,NA,"talek",1994-09-10,NA,NA,55,"adult","low","low","positive",1994-12-18,12.3,"subadult","after","1"
"246",2929,"t15103.1",3,FALSE,FALSE,"oly","00-jan-00",1,"bo",NA,1,FALSE,NA,"in response to lion app chased them","talek","o",1998-07-12,"18:41:00","19:08:00",1998,3,"m","r","gil","fn","1","1",1996-06-24,NA,NA,NA,NA,NA,1995-11-07,NA,"talek",1996-09-17,NA,NA,32.1,"adult","low","low","positive",1997-06-12,19.2,"subadult","after","1"
"247",2936,"t15103.1",3,FALSE,FALSE,"linc","00-jan-00",1,"mob",NA,30,FALSE,NA,NA,"talek","o",1998-07-12,"18:41:00","19:08:00",1998,1,"m","r","nav","mike","1","1",1997-06-29,NA,NA,NA,NA,NA,1996-10-23,NA,"talek",1997-11-10,NA,NA,20.6,"subadult","low","low","negative",1997-06-30,8.2,"cub","after","0"
"248",2944,"t15103.1",3,FALSE,FALSE,"sx","00-jan-00",3,"mob",NA,10,FALSE,NA,"(pnt brt app)","talek","o",1998-07-12,"18:41:00","19:08:00",1998,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,104.9,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"249",2945,"t15103.1",3,FALSE,FALSE,"sein","00-jan-00",3,"mob",NA,10,FALSE,NA,"(pnt brt app)","talek","o",1998-07-12,"18:41:00","19:08:00",1998,1,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-03-09,"dead","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,39.7,"adult","low","low","positive",1997-07-16,27.8,"adult","after","1"
"250",2949,"t15103.1",3,FALSE,FALSE,"darw","00-jan-00",3,"mob",NA,10,FALSE,NA,"(pnt brt app)","talek","o",1998-07-12,"18:41:00","19:08:00",1998,1,"m","r","jb","fa","0",NA,1996-12-24,NA,NA,2002-07-05,"dls",NA,1996-07-01,NA,"talek",1997-06-01,NA,NA,24.3,"adult","low","low","positive",1997-06-11,11.3,"cub","after","1"
"251",2956,"t11751",3,FALSE,FALSE,"who","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","m",1997-06-06,"06:55:00","07:09:00",1997,3,"f","r","bsh","zip","0","1",NA,NA,NA,2006-12-21,NA,NA,1991-07-07,NA,"talek",1992-05-22,NA,NA,71,"adult","low","low","negative",1991-11-27,4.7,"cub","after","0"
"252",2958,"t11751",3,FALSE,FALSE,"ger","00-jan-00",1,"scan",NA,50,FALSE,NA,NA,"talek","m",1997-06-06,"06:55:00","07:09:00",1997,2,"f","r","coch","en","1","1",1993-06-08,NA,NA,2005-06-02,"dead","humans",1992-11-07,NA,"talek",1993-12-01,NA,NA,54.9,"adult","low","low","negative",1993-07-12,8.1,"cub","after","0"
"253",2962,"t11751",3,FALSE,FALSE,"fn","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","m",1997-06-06,"06:55:00","07:09:00",1997,3,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult","after","1"
"254",2965,"t10764.2",3,TRUE,FALSE,"bos","00-jan-00",1,"scan",NA,5,FALSE,NA,"lioness on zebra kill","talek","k",1996-10-06,"08:28:00","08:40:00",1996,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1997-01-22,NA,"adult","before","1"
"255",2971,"t10897",3,TRUE,FALSE,"wr","00-jan-00",1,"fd",NA,80,FALSE,"chewing on gnu bone scrap","lions on gnu kill","talek","k",1996-11-12,"05:51:00","06:31:00",1996,2,"f","r","bb","rcn","1","2",1995-01-25,NA,NA,2007-02-25,"dls","inferred dead",1994-06-22,NA,"talek",1995-12-30,NA,NA,28.7,"adult","low","low","negative",1995-02-12,7.7,"cub","after","0"
"256",2982,"t9166",3,FALSE,FALSE,"sx","00-jan-00",2,"dist",NA,5,FALSE,NA,"lion app to 5m then sx bo","talek","o",1996-04-17,"06:40:00","07:26:00",1996,12,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,78.1,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"257",2984,"t9166",3,FALSE,FALSE,"tz","00-jan-00",3,"dist",NA,20,FALSE,NA,NA,"talek","o",1996-04-17,"06:40:00","07:26:00",1996,5,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult","after","1"
"258",3002,"t78684",3,FALSE,FALSE,"hex","00-jan-00",2,"dist",NA,55,FALSE,NA,NA,"talek","o",2012-09-22,"09:07:00","09:34:00",2012,1,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,114.7,"adult","hi","hi","doubtful",2012-06-09,111.2,"adult","after","0"
"259",3003,"t78684",3,FALSE,FALSE,"zion","00-jan-00",3,"dist",NA,60,FALSE,NA,NA,"talek","o",2012-09-22,"09:07:00","09:34:00",2012,1,"f","r","sbl",NA,"1","2",2010-12-24,NA,NA,2013-05-06,"dls","inferred dead",2010-02-19,NA,"talek",2011-02-16,NA,NA,31.1,"adult","hi","hi","positive",2012-06-18,27.9,"adult","after","1"
"260",3017,"t27189",3,FALSE,FALSE,"csn","00-jan-00",1,"dist",NA,10,FALSE,NA,NA,"talek","o",2001-05-12,"06:44:00","07:22:00",2001,1,"f","r","bsh","fn","0",NA,1998-08-19,NA,NA,2005-05-03,"dead","lions",1998-02-15,NA,"talek",1998-12-14,NA,NA,38.8,"adult",NA,"low","positive",1999-01-29,11.4,"cub","after","1"
"261",3039,"t339.1",3,TRUE,FALSE,"mrb","00-jan-00",3,"dist",NA,10,FALSE,NA,"poops","talek","k",1989-01-16,"18:17:00","18:44:00",1989,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1992-06-01,"dead","hyenas",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-22,NA,"adult","before","1"
"262",3040,"t339.1",3,TRUE,FALSE,"bsh","00-jan-00",4,"pastes",NA,8,TRUE,NA,NA,"talek","k",1989-01-16,"18:17:00","18:44:00",1989,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,72.5,"adult","low","low","positive",1994-05-02,136,"adult","before","1"
"263",3052,"t8427",3,TRUE,FALSE,"fn","00-jan-00",1,"app lion",NA,10,FALSE,NA,NA,"talek","k",1995-02-10,"09:24:00","09:53:00",1995,7,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult","after","1"
"264",3066,"t9162",3,FALSE,FALSE,"dj","00-jan-00",2,"dist",NA,50,FALSE,NA,"st/lk","talek","o",1996-04-15,"18:50:00","19:11:00",1996,7,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,125,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"265",3068,"t5612",3,TRUE,FALSE,"sx","00-jan-00",1,"pastes repeatedly",NA,50,TRUE,NA,NA,"talek","k",1993-07-31,"06:32:00","07:42:00",1993,1,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,45.5,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"266",3070,"t5612",3,TRUE,FALSE,"jab","00-jan-00",3,"pastes repeatedly",NA,50,TRUE,NA,NA,"talek","k",1993-07-31,"06:32:00","07:42:00",1993,1,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,17.9,"subadult","low","low","positive",1992-12-08,10.2,"cub","after","1"
"267",3071,"t5612",3,TRUE,FALSE,"gol","00-jan-00",4,"pastes repeatedly",NA,50,TRUE,NA,NA,"talek","k",1993-07-31,"06:32:00","07:42:00",1993,1,"f","r","es","fn","1","1",1992-04-07,NA,NA,2001-03-14,"dead","humans (speared)",1991-07-20,NA,"talek",1992-10-01,NA,NA,24.4,"adult","low","low","negative",1992-05-26,10.2,"cub","after","0"
"268",3103,"t5612",3,TRUE,FALSE,"rv","00-jan-00",2,"chased by lion",NA,1,FALSE,NA,"hyenas flee","talek","k",1993-07-31,"06:32:00","07:42:00",1993,4,"f","r","gw","1019","1","1",1990-12-31,NA,NA,1997-04-27,"dls","fate unknown",1990-05-15,NA,"talek",1991-07-31,NA,NA,38.5,"adult","low","low","doubtful",1990-12-07,6.8,"cub","after","0"
"269",3150,"t58038",3,TRUE,FALSE,"mrph","00-jan-00",12,"t2 chased by lion and loses scrap",NA,1,FALSE,"zebra scrap","lion steals scrap","talek","d",2006-06-04,"06:15:00","08:02:00",2006,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,119.3,"adult",NA,"low","positive",1997-06-07,11.4,"cub","after","1"
"270",3157,"t58038",3,TRUE,FALSE,"pan","00-jan-00",1,"mob",NA,1,FALSE,NA,"lion t2 lunges, hyenas squeal gig bo whoop","talek","d",2006-06-04,"06:15:00","08:02:00",2006,3,"f","r","mrph",NA,"1","1",2005-03-01,NA,NA,2013-03-21,"dead",NA,2004-05-20,NA,"talek",2005-03-14,NA,NA,24.5,"adult",NA,"hi","positive",2012-05-08,95.6,"adult","before","1"
"271",3158,"t58038",3,TRUE,FALSE,"mp","00-jan-00",1,"mob",NA,1,FALSE,NA,"lion t2 lunges, hyenas squeal gig bo whoop","talek","d",2006-06-04,"06:15:00","08:02:00",2006,3,"f","r","dj","bag","1","1",1995-03-18,NA,NA,2013-07-13,"dls","inferred dead",1994-07-23,NA,"talek",1995-08-30,NA,NA,142.4,"adult",NA,"low","negative",1995-04-10,8.6,"cub","after","0"
"272",3180,"t31786",3,TRUE,FALSE,"ldv","00-jan-00",2,"dist",NA,20,FALSE,NA,NA,"talek","k",2002-03-18,"06:35:00","07:15:00",2002,3,"m","r","hg","mer","1","2",1998-08-06,NA,NA,2007-04-23,"dead","lions",1997-11-24,NA,"talek",1999-03-13,NA,NA,51.7,"adult",NA,"low","positive",1999-03-07,15.4,"subadult","after","1"
"273",3185,"t31786",3,TRUE,FALSE,"vgs","00-jan-00",5,"feed",NA,100,FALSE,"leg","scan","talek","k",2002-03-18,"06:35:00","07:15:00",2002,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1999-03-05,NA,"adult","after","1"
"274",3221,"t3001",3,TRUE,FALSE,"ua","00-jan-00",1,"app lions",NA,1,FALSE,NA,NA,"talek","k",1992-06-14,"17:03:00","18:16:00",1992,9,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,63.5,"adult","low","low","positive",1994-06-26,87.8,"adult","before","1"
"275",3244,"t3001",3,TRUE,FALSE,"quai","00-jan-00",1,"dist",NA,3,FALSE,NA,NA,"talek","k",1992-06-14,"17:03:00","18:16:00",1992,7,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult","after","1"
"276",3245,"t3001",3,TRUE,FALSE,"en","00-jan-00",1,"dist",NA,3,FALSE,NA,NA,"talek","k",1992-06-14,"17:03:00","18:16:00",1992,4,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","positive",1991-07-06,NA,"adult","after","1"
"277",3269,"t3001",3,TRUE,FALSE,"sy","00-jan-00",1,"scan",NA,10,FALSE,NA,"scan","talek","k",1992-06-14,"17:03:00","18:16:00",1992,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-02-12,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1990-12-19,NA,"adult","after","0"
"278",3271,"t3001",3,TRUE,FALSE,"gw","00-jan-00",3,"scan",NA,3,FALSE,NA,"scan","talek","k",1992-06-14,"17:03:00","18:16:00",1992,3,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-12-12,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,173.4,"adult","low","low","positive",1990-12-22,155.7,"adult","after","1"
"279",3276,"t6228",3,FALSE,FALSE,"jab","00-jan-00",4,"dist",NA,40,FALSE,NA,NA,"talek","d",1993-11-17,"05:53:00","07:15:00",1993,1,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,21.5,"subadult","low","low","positive",1992-12-08,10.2,"cub","after","1"
"280",3278,"t6228",3,FALSE,FALSE,"bb","00-jan-00",2,"dist",NA,40,FALSE,NA,NA,"talek","d",1993-11-17,"05:53:00","07:15:00",1993,1,"f","r","bsh",NA,"1","1",1990-03-13,NA,NA,1998-12-29,"dead","humans (spear)",1989-07-13,NA,"talek",1990-05-21,NA,NA,52.2,"adult","low","low","positive",1993-12-08,52.9,"adult","before","1"
"281",3289,"t9117",3,TRUE,FALSE,"dj","00-jan-00",1,"scan",NA,2,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,123.8,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"282",3292,"t9117",3,TRUE,FALSE,"hg","00-jan-00",1,"scan",NA,3,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","dj","zip","1","1",1993-03-29,NA,NA,2003-01-22,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,41.8,"adult","low","low","positive",1999-08-17,83,"adult","before","1"
"283",3293,"t9117",3,TRUE,FALSE,"jab","00-jan-00",1,"scan",NA,6,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,49.2,"adult","low","low","positive",1992-12-08,10.2,"cub","after","1"
"284",3294,"t9117",3,TRUE,FALSE,"rm","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","ua",NA,"1","1",1994-03-23,NA,NA,1996-09-12,"dls","inferred dead",1993-07-07,NA,"talek",1994-07-27,NA,NA,32.1,"adult","low","low","positive",1994-08-27,13.7,"subadult","after","1"
"285",3295,"t9117",3,TRUE,FALSE,"mp","00-jan-00",1,"scan",NA,30,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","dj","bag","1","1",1995-03-18,NA,NA,2013-07-13,"dls","inferred dead",1994-07-23,NA,"talek",1995-08-30,NA,NA,19.6,"subadult","low","low","negative",1995-04-10,8.6,"cub","after","0"
"286",3296,"t9117",3,TRUE,FALSE,"mike","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1997-11-19,"dead","lions",NA,NA,"talek",NA,NA,NA,NA,"adult","low","low","doubtful",1994-06-10,NA,"adult","after","0"
"287",3297,"t9117",3,TRUE,FALSE,"lop","00-jan-00",1,"soc snf",NA,30,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","who",NA,"0",NA,1995-12-09,NA,NA,1997-03-01,"dead",NA,1995-02-15,NA,"talek",1995-11-15,NA,NA,12.8,"subadult","low","low","doubtful",1996-02-26,12.4,"subadult","after","0"
"288",3298,"t9117",3,TRUE,FALSE,"zulu","00-jan-00",1,"soc sfn",NA,30,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"m","r","pt",NA,"1","2",1995-01-28,NA,NA,1997-08-31,"dead","lions",1994-05-01,NA,"talek",1995-08-20,NA,NA,22.3,"subadult","low","low","positive",1995-02-10,9.4,"cub","after","1"
"289",3299,"t9117",3,TRUE,FALSE,"jb","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","d",1996-03-11,"06:36:00","06:59:00",1996,1,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,32.5,"adult","low","low","positive",1994-07-04,12.3,"subadult","after","1"
"290",3389,"t5747",3,TRUE,FALSE,"pt","00-jan-00",1,"scan",NA,2,FALSE,NA,NA,"talek","k",1993-08-01,"06:40:00","07:20:00",1993,2,"f","r","coch","1019","1",NA,1992-01-07,NA,NA,1996-06-11,"dls","inferred dead",1991-04-01,NA,"talek",1992-07-16,NA,NA,28,"adult","low","low","negative",1991-11-13,7.4,"cub","after","0"
"291",3390,"t5747",3,TRUE,FALSE,"rv","00-jan-00",1,"scan",NA,15,FALSE,NA,NA,"talek","k",1993-08-01,"06:40:00","07:20:00",1993,1,"f","r","gw","1019","1","1",1990-12-31,NA,NA,1997-04-27,"dls","fate unknown",1990-05-15,NA,"talek",1991-07-31,NA,NA,38.6,"adult","low","low","doubtful",1990-12-07,6.8,"cub","after","0"
"292",3391,"t5747",3,TRUE,FALSE,"jj","00-jan-00",1,"scan",NA,20,FALSE,NA,NA,"talek","k",1993-08-01,"06:40:00","07:20:00",1993,1,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-29,"dead",NA,1992-09-15,NA,"talek",1993-08-06,NA,NA,10.5,"cub","low","low","positive",1993-08-12,10.9,"cub","before","1"
"293",3400,"t27425",3,TRUE,FALSE,"ath","00-jan-00",2,"fds",NA,50,FALSE,"gnu leg","same gnu leg that nav was feeding on","talek","k",2001-05-27,"06:46:00","08:06:00",2001,2,"f","r","mrph",NA,"1","1",1999-07-19,NA,NA,2004-03-31,"dead","snake bite",1998-11-20,NA,"talek",1999-12-17,NA,NA,30.2,"adult",NA,"low","positive",1999-11-26,12.2,"subadult","after","1"
"294",3419,"t27425",3,TRUE,FALSE,"bos","00-jan-00",5,"soc snf",NA,50,FALSE,NA,NA,"talek","k",2001-05-27,"06:46:00","08:06:00",2001,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2002-06-28,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,"adult",NA,"low","positive",1997-01-22,NA,"adult","after","1"
"295",3426,"t9114",3,TRUE,FALSE,"dd","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,4,"m","r","dj","bag","1","2",1995-03-18,NA,NA,NA,NA,NA,1994-07-23,NA,"talek",1995-08-30,NA,NA,19.5,"subadult","low","low","negative",1995-04-13,8.7,"cub","after","0"
"296",3427,"t9114",3,TRUE,FALSE,"lop","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,3,"f","r","who",NA,"0",NA,1995-12-09,NA,NA,1997-03-01,"dead",NA,1995-02-15,NA,"talek",1995-11-15,NA,NA,12.7,"subadult","low","low","doubtful",1996-02-26,12.4,"subadult","after","0"
"297",3428,"t9114",3,TRUE,FALSE,"sx","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,4,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,76.8,"adult","low","low","positive",1990-12-28,14.5,"subadult","after","1"
"298",3429,"t9114",3,TRUE,FALSE,"jab","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,6,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,49.1,"adult","low","low","positive",1992-12-08,10.2,"cub","after","1"
"299",3430,"t9114",3,TRUE,FALSE,"ger","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,4,"f","r","coch","en","1","1",1993-06-08,NA,NA,2005-06-02,"dead","humans",1992-11-07,NA,"talek",1993-12-01,NA,NA,40,"adult","low","low","negative",1993-07-12,8.1,"cub","after","0"
"300",3431,"t9114",3,TRUE,FALSE,"jb","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,5,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,32.4,"adult","low","low","positive",1994-07-04,12.3,"subadult","after","1"
"301",3432,"t9114",3,TRUE,FALSE,"dj","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,6,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,123.7,"adult","low","low","positive",1991-01-19,62.1,"adult","after","1"
"302",3433,"t9114",3,TRUE,FALSE,"who","00-jan-00",1,"brt pt",NA,5,FALSE,NA,"pt brt","talek","k",1996-03-08,"07:28:00","08:30:00",1996,7,"f","r","bsh","zip","0","1",NA,NA,NA,2006-12-21,NA,NA,1991-07-07,NA,"talek",1992-05-22,NA,NA,56,"adult","low","low","negative",1991-11-27,4.7,"cub","after","0"
